,n_cells,gft_score,svg_rank,cutoff_gft_score,pvalue,qvalue
ENSG00000161542,292,1.3882038885446695,3809,False,2.3934460319552967e-26,1.4486119687782727e-24
ENSG00000009844,480,1.3880436264689409,3810,False,2.9669392964276037e-07,5.825305300102644e-06
ENSG00000169288,458,1.3876470504978229,3811,False,1.7834760219507215e-15,5.733708955334983e-14
ENSG00000118276,432,1.387456594843207,3812,False,1.7120034178310965e-09,3.894121260180539e-08
ENSG00000144848,491,1.3872191753897136,3813,False,6.19121568621731e-22,2.8824448818854575e-20
ENSG00000204463,947,1.3871646642387983,3814,False,5.276755582368982e-44,8.850038330591665e-42
ENSG00000186469,772,1.3871202702340952,3815,False,1.783104659922185e-06,3.333573759662479e-05
ENSG00000109083,238,1.387015043266227,3816,False,7.764183564348231e-19,3.0241094983865286e-17
ENSG00000162551,127,1.386999896506836,3817,False,2.142611663952301e-80,2.4053487061000207e-77
ENSG00000105404,2353,1.3867969835104477,3818,False,0.9999397472336884,1.0
ENSG00000102977,261,1.3866510849904121,3819,False,0.0594855064037803,0.7946935898852671
ENSG00000116138,237,1.3865344886631208,3820,False,0.0009769701819456707,0.01508759511219282
ENSG00000175029,303,1.3864260335200187,3821,False,0.0038467781367865625,0.05706441977367233
ENSG00000157540,444,1.3863003546297914,3822,False,2.994994157633066e-24,1.6010734854106517e-22
ENSG00000143575,736,1.3861323585351029,3823,False,0.6319808456764866,1.0
ENSG00000072042,703,1.3860025463841295,3824,False,1.3244508868084596e-09,3.030420665037028e-08
ENSG00000117643,388,1.3859475239395964,3825,False,1.61212370731127e-17,5.801872290654565e-16
ENSG00000127990,324,1.3857528748412968,3826,False,1.7834760219507215e-15,5.733708955334983e-14
ENSG00000129824,1222,1.385548960061651,3827,False,0.9441626524023954,1.0
ENSG00000205060,305,1.3855217375006528,3828,False,0.0018215106952573347,0.027627395065506728
ENSG00000073921,451,1.3854805247878184,3829,False,0.9992672286348772,1.0
ENSG00000174405,244,1.3852698924245346,3830,False,2.2474583570764123e-32,1.8892419780728035e-30
ENSG00000100379,863,1.385242418976678,3831,False,9.723759376113747e-43,1.5107147148576112e-40
ENSG00000105520,865,1.3852419389116055,3832,False,0.6159901593954025,1.0
ENSG00000170921,466,1.3851556079326024,3833,False,1.3154398574270723e-05,0.00023196910157360708
ENSG00000137575,1058,1.384952323817971,3834,False,0.7973593423623465,1.0
ENSG00000056097,989,1.3849108429646158,3835,False,0.06733984001717132,0.8951559702310141
ENSG00000088727,318,1.384660438031864,3836,False,6.514423688144645e-61,2.7988991909154333e-58
ENSG00000161243,167,1.3846349321409335,3837,False,1.3640599292952037e-26,8.372336339946915e-25
ENSG00000116171,746,1.3845393219280175,3838,False,0.011439362579156688,0.1630911220183537
ENSG00000158792,213,1.3844773895876399,3839,False,4.756167022647114e-62,2.2217597723976065e-59
ENSG00000166479,292,1.3842038534405372,3840,False,3.1331747559020737e-07,6.141298636585156e-06
ENSG00000172586,787,1.3840401879484967,3841,False,1.7360624568468883e-05,0.0003033760616191271
ENSG00000105819,559,1.3840026722112728,3842,False,0.0012497424033996148,0.01914293183946443
ENSG00000068305,586,1.3840008746128654,3843,False,7.007026950391382e-07,1.340594283876522e-05
ENSG00000257727,949,1.3839667685055168,3844,False,0.06331790849466187,0.8431412375832911
ENSG00000171421,574,1.3837038817902707,3845,False,7.140534682107311e-31,5.546882845902932e-29
ENSG00000213246,758,1.3836955504345299,3846,False,1.2417984564248174e-09,2.8487990074870685e-08
ENSG00000158941,493,1.3835408959869848,3847,False,2.6816682055346743e-31,2.1186314001571837e-29
ENSG00000160633,664,1.3834829881086497,3848,False,6.429964493452384e-23,3.1539328996323765e-21
ENSG00000147471,415,1.3833693384820311,3849,False,0.917819803869793,1.0
ENSG00000166181,592,1.3832184179950482,3850,False,0.9837621158346895,1.0
ENSG00000174373,318,1.3825494307018809,3851,False,0.006650450526357029,0.09667700671149461
ENSG00000107779,137,1.3823054745965715,3852,False,2.0270509565558154e-08,4.3238822904128836e-07
ENSG00000143740,648,1.381833593720172,3853,False,0.9947646664975416,1.0
ENSG00000170004,652,1.3817748437181283,3854,False,0.12326969813271271,1.0
ENSG00000077549,1410,1.3817163808330244,3855,False,0.5377673553510857,1.0
ENSG00000161057,583,1.381636713165158,3856,False,1.0829667053061529e-37,1.2583879549188076e-35
ENSG00000198856,347,1.381383936530509,3857,False,0.9920761087213992,1.0
ENSG00000152465,256,1.3808316150531041,3858,False,0.0011654424607833505,0.01790288593846979
ENSG00000184588,396,1.3807146723961534,3859,False,0.9956432193784727,1.0
ENSG00000125652,1038,1.3806660075208488,3860,False,9.561984647777446e-17,3.2882422412148473e-15
ENSG00000175220,584,1.380639184652597,3861,False,1.9252303170887723e-16,6.536648035301432e-15
ENSG00000119446,335,1.3805044462863767,3862,False,1.8023240617654335e-33,1.66374899067994e-31
ENSG00000203667,1041,1.3803284600164825,3863,False,0.8175235228838478,1.0
ENSG00000115866,359,1.380325288550192,3864,False,7.764183564348231e-19,3.0241094983865286e-17
ENSG00000091542,727,1.3801903087362208,3865,False,0.9999981238338457,1.0
ENSG00000071967,241,1.380168605418653,3866,False,3.611351434939378e-17,1.275938662763168e-15
ENSG00000125651,532,1.380134743611181,3867,False,0.9982975014931066,1.0
ENSG00000116731,660,1.3801048222645798,3868,False,1.1977880467083312e-23,6.18925889016056e-22
ENSG00000173372,383,1.3792707289580062,3869,False,2.4157258811671143e-06,4.470649155130604e-05
ENSG00000070761,552,1.379137381890462,3870,False,0.9997651414895565,1.0
ENSG00000163013,638,1.3789582777400489,3871,False,1.828195066286023e-10,4.380288000801675e-09
ENSG00000100345,845,1.3788508902066565,3872,False,6.442427235086228e-16,2.126176004224315e-14
ENSG00000184470,278,1.3786267970087742,3873,False,0.1938407365159795,1.0
ENSG00000134900,223,1.3784281417896629,3874,False,0.0023000303126308784,0.03464366747003275
ENSG00000166444,176,1.3783195752923416,3875,False,0.8363851696319111,1.0
ENSG00000185133,206,1.3782554335466581,3876,False,0.001206918917035024,0.018515506005437343
ENSG00000100567,635,1.37824892217502,3877,False,0.0003088567114031914,0.0049510064707619615
ENSG00000113742,503,1.378136522641566,3878,False,4.7159674480845155e-17,1.6527905638389489e-15
ENSG00000165688,412,1.3781281570707118,3879,False,2.4047746011019417e-50,5.771685370410226e-48
ENSG00000083099,347,1.3780023771009442,3880,False,2.6900187168500657e-24,1.4391440794233972e-22
ENSG00000163319,835,1.3779499009872744,3881,False,2.927403805947322e-10,6.935170008320868e-09
ENSG00000166167,490,1.377917111308633,3882,False,8.187534396710123e-09,1.7853218695882755e-07
ENSG00000111605,555,1.3779128972535837,3883,False,0.3028605450883901,1.0
ENSG00000198483,211,1.3778752386985027,3884,False,0.999999999533733,1.0
ENSG00000133935,536,1.3776797699140055,3885,False,1.6173172229991367e-07,3.233832030110012e-06
ENSG00000171475,596,1.377510684145839,3886,False,0.9498481684145825,1.0
ENSG00000071626,428,1.3774894217773073,3887,False,0.8701694196812018,1.0
ENSG00000124145,465,1.3773617940768765,3888,False,0.9976999696873691,1.0
ENSG00000011465,565,1.3773567222188379,3889,False,7.459229139011159e-05,0.0012510426675339404
ENSG00000121900,648,1.3772684936792563,3890,False,0.0007065644565266584,0.011006896742578336
ENSG00000086102,250,1.3770764199214212,3891,False,7.782157683593832e-05,0.0013033190931642934
ENSG00000162961,667,1.3768361835479632,3892,False,0.7973593423623465,1.0
ENSG00000169926,550,1.376575710112844,3893,False,9.252467330760752e-09,2.009350950302976e-07
ENSG00000129932,355,1.3765451339601569,3894,False,2.893323566580426e-08,6.096979024134212e-07
ENSG00000092847,212,1.3765413725667481,3895,False,0.04202466082175367,0.5679672026776725
ENSG00000109519,389,1.3762545842387213,3896,False,1.0658067414267208e-06,2.014748999941353e-05
ENSG00000079332,851,1.376163031387183,3897,False,0.0199767633071102,0.2788123621482427
ENSG00000158528,464,1.3761162873185,3898,False,0.9999999999986728,1.0
ENSG00000111530,731,1.3760463818207673,3899,False,0.9999493033868867,1.0
ENSG00000153187,1596,1.375669458724731,3900,False,0.9998998672474919,1.0
ENSG00000040933,632,1.3756429782883615,3901,False,2.7274619178277435e-08,5.75617931222422e-07
ENSG00000243279,844,1.3756073734705372,3902,False,0.9999999999537488,1.0
ENSG00000110367,799,1.3755531549619286,3903,False,0.9998956092023316,1.0
ENSG00000088179,222,1.3755296248515763,3904,False,0.1852777847023947,1.0
ENSG00000047579,336,1.3752122505884283,3905,False,1.5955344862879183e-08,3.430755484708419e-07
ENSG00000157873,200,1.3751657445057488,3906,False,1.077357803146195e-23,5.591874988856668e-22
ENSG00000173542,252,1.375092656537298,3907,False,2.3020903700112893e-21,1.0391165563900415e-19
ENSG00000107362,230,1.3745334284235018,3908,False,5.858284872341235e-19,2.2946123607581675e-17
ENSG00000110171,314,1.3744521942891597,3909,False,0.9999999999956453,1.0
ENSG00000169255,417,1.3743331233949179,3910,False,1.4305954105858164e-12,3.875957383899236e-11
ENSG00000196338,544,1.3742829461961135,3911,False,1.3110980566094673e-06,2.4657120563048522e-05
ENSG00000196323,341,1.373923074390814,3912,False,0.3561727742627152,1.0
ENSG00000087157,174,1.3738959726108988,3913,False,0.026290299996176374,0.36263904786602924
ENSG00000167862,289,1.373773187918064,3914,False,0.16361483036808883,1.0
ENSG00000105583,1647,1.3728274918080656,3915,False,4.8334436286266964e-06,8.760960124463749e-05
ENSG00000165300,401,1.3728055450918448,3916,False,2.415832805104039e-24,1.2944461656836514e-22
ENSG00000166135,241,1.3723361632047184,3917,False,5.652707231874038e-21,2.4933070445754135e-19
ENSG00000116095,393,1.3722645071132589,3918,False,4.738776902090115e-42,7.002798433811196e-40
ENSG00000206579,158,1.371983182966397,3919,False,8.898882864262314e-72,7.038483359580705e-69
ENSG00000134884,827,1.37195975018396,3920,False,0.9946038182140059,1.0
ENSG00000099849,206,1.371858752090535,3921,False,2.207186579213867e-25,1.2602642340349028e-23
ENSG00000175073,336,1.3718259482783632,3922,False,1.2929217247811419e-07,2.6023967871245106e-06
ENSG00000106460,523,1.3718211183401905,3923,False,2.8128891503020756e-21,1.261499756825905e-19
ENSG00000172216,547,1.3713079605115566,3924,False,1.011749760279023e-06,1.9151630336900477e-05
ENSG00000175352,466,1.3707890980046742,3925,False,9.561984647777446e-17,3.2882422412148473e-15
ENSG00000123352,304,1.3706094635582988,3926,False,0.9998150407037371,1.0
ENSG00000123124,326,1.3704249126952865,3927,False,0.09935945875432489,1.0
ENSG00000126217,633,1.3704054062736803,3928,False,0.04202466082175367,0.5679672026776725
ENSG00000091483,570,1.3700923859824603,3929,False,0.13433656833987723,1.0
ENSG00000105325,372,1.3693007172803089,3930,False,3.497204516520783e-28,2.3382803025352655e-26
ENSG00000283103,639,1.3690327495465815,3931,False,0.006650450526357029,0.09667700671149461
ENSG00000125445,815,1.3689909688478112,3932,False,3.7961237613346514e-21,1.692636609816715e-19
ENSG00000133703,529,1.3689469481444136,3933,False,0.11488841863924193,1.0
ENSG00000225470,262,1.3686456886687817,3934,False,7.822133863361761e-13,2.1570596923156645e-11
ENSG00000102178,600,1.3683450144415445,3935,False,1.3780615702251441e-05,0.0002426431735878989
ENSG00000146676,492,1.3681970610328076,3936,False,2.0789729281170634e-12,5.58695714559053e-11
ENSG00000105576,884,1.3680454204011818,3937,False,3.6593082456414883e-09,8.158162763638796e-08
ENSG00000137200,284,1.3678877426474043,3938,False,0.9999999999999999,1.0
ENSG00000129194,287,1.3677283695235674,3939,False,5.851175758440178e-26,3.4601342631763234e-24
ENSG00000204070,202,1.367435849913853,3940,False,8.702299112117351e-08,1.7700285503950858e-06
ENSG00000184508,320,1.3672668970456252,3941,False,3.599803611407357e-06,6.583188558284333e-05
ENSG00000139174,301,1.3672341837422048,3942,False,0.2955440470334272,1.0
ENSG00000124659,309,1.3667403375631395,3943,False,0.9999999999932491,1.0
ENSG00000176595,628,1.3667060757681126,3944,False,3.429736179099206e-18,1.2980913489055397e-16
ENSG00000176401,215,1.3665651645955361,3945,False,1.0655170358796673e-36,1.1606086679351141e-34
ENSG00000196154,256,1.3663012917511168,3946,False,1.0302248791052212e-84,1.4060090871453038e-81
ENSG00000154556,559,1.3662706466177494,3947,False,1.929643333113811e-12,5.1956844365086685e-11
ENSG00000185909,240,1.36605511137918,3948,False,0.06331790849466187,0.8431412375832911
ENSG00000107929,375,1.3660132530028115,3949,False,3.900374328653143e-05,0.0006689913721426827
ENSG00000151348,214,1.365894884663608,3950,False,8.556598800938841e-18,3.1444700666208625e-16
ENSG00000175826,777,1.365099432580365,3951,False,9.749734705578614e-08,1.9744199769656486e-06
ENSG00000111666,513,1.3649176620554426,3952,False,0.020491865663325955,0.285829615215977
ENSG00000030582,715,1.3647092880699454,3953,False,8.736033277463577e-20,3.604337640344469e-18
ENSG00000051382,476,1.3646203586888825,3954,False,0.9999999999999999,1.0
ENSG00000114439,291,1.3644493537906015,3955,False,1.4089917857633374e-24,7.69173913259382e-23
ENSG00000114999,409,1.3642783366897064,3956,False,0.9999989341932586,1.0
ENSG00000062194,579,1.36413526140886,3957,False,0.0018215106952573347,0.027627395065506728
ENSG00000218336,255,1.3640165240420634,3958,False,7.350932649807967e-25,4.0768523967928694e-23
ENSG00000049769,337,1.3635534510145215,3959,False,1.1232732640346141e-17,4.0976354820968257e-16
ENSG00000174132,422,1.3632199593759118,3960,False,0.07012897575405246,0.9297463085682212
ENSG00000052126,270,1.3632145711427772,3961,False,1.61212370731127e-17,5.801872290654565e-16
ENSG00000137876,728,1.3630484030148846,3962,False,2.7246410469049683e-16,9.192557120782653e-15
ENSG00000082898,587,1.3628074070988698,3963,False,0.9340221839961764,1.0
ENSG00000163683,572,1.362315171243131,3964,False,4.981099640797042e-10,1.1677269458857076e-08
ENSG00000152642,439,1.3623072967067384,3965,False,2.0925472923162782e-10,4.9930408936729834e-09
ENSG00000167978,1027,1.3622104847400822,3966,False,0.8202982224242927,1.0
ENSG00000138758,917,1.3612903175122313,3967,False,4.146901436686774e-09,9.201009193396645e-08
ENSG00000169976,969,1.3612781670138643,3968,False,0.0011252751210778303,0.017308777836997084
ENSG00000166266,396,1.360998830692325,3969,False,1.6375765878017038e-18,6.30768124258821e-17
ENSG00000165338,164,1.3608548832504181,3970,False,0.12761727563021247,1.0
ENSG00000113719,446,1.360689127521255,3971,False,1.1356730071101006e-10,2.7590206268716765e-09
ENSG00000117614,456,1.3601628235725114,3972,False,5.190457629056969e-08,1.0739298978314856e-06
ENSG00000089280,1334,1.3600477615828832,3973,False,0.0007598714663298623,0.011805608933566069
ENSG00000162928,116,1.3596984354837625,3974,False,1.355471486767122e-74,1.1793064381757221e-71
ENSG00000089057,537,1.3596056688651457,3975,False,0.012085987954143238,0.17188756613581538
ENSG00000136897,276,1.3590897461708402,3976,False,6.465001577711938e-06,0.00011633447651273404
ENSG00000112992,545,1.3590541114403847,3977,False,0.979508134336674,1.0
ENSG00000140545,633,1.3588540011116512,3978,False,4.261449716476185e-25,2.4114514740987465e-23
ENSG00000167619,266,1.3588217298333394,3979,False,3.6575643353250547e-20,1.5382263478127697e-18
ENSG00000161547,882,1.3588076159603995,3980,False,2.4124066492005424e-12,6.435802495982998e-11
ENSG00000177879,956,1.358440667543344,3981,False,0.1881056416545423,1.0
ENSG00000130340,277,1.357988299622837,3982,False,1.2296599221124491e-17,4.466998265581335e-16
ENSG00000142252,262,1.3579684316255054,3983,False,6.25389304377995e-52,1.680648745164318e-49
ENSG00000152518,330,1.3579004022141585,3984,False,0.05703325990857749,0.7629580154070431
ENSG00000090263,729,1.3578743214217568,3985,False,3.435517225496761e-21,1.5377580429040416e-19
ENSG00000100142,955,1.3575963384533452,3986,False,0.008887686609619888,0.1279965333667153
ENSG00000160584,684,1.3575813601927298,3987,False,1.7221274643516937e-11,4.382624198594737e-10
ENSG00000163703,701,1.3574872458181555,3988,False,2.6368189466917128e-11,6.623233328344484e-10
ENSG00000103184,229,1.3570724543975263,3989,False,0.9999999999999596,1.0
ENSG00000132424,544,1.3567776563014147,3990,False,0.9991531921329015,1.0
ENSG00000058600,197,1.356264215086815,3991,False,3.9331345896488537e-13,1.1074308349331666e-11
ENSG00000196911,266,1.356091339884773,3992,False,4.8334436286266964e-06,8.760960124463749e-05
ENSG00000104897,233,1.3559943089201711,3993,False,3.4162558662689375e-05,0.0005879840071663244
ENSG00000068366,402,1.3557440634154745,3994,False,7.20477864685584e-20,2.9956526779245183e-18
ENSG00000125744,620,1.3557219219206136,3995,False,5.870155990920801e-06,0.00010595925279057774
ENSG00000109917,355,1.3554387237329575,3996,False,0.8490533495293802,1.0
ENSG00000164398,815,1.355237379242305,3997,False,6.64593981670024e-07,1.2746639582010335e-05
ENSG00000079102,232,1.355177376819274,3998,False,6.919453100232109e-10,1.6102066916826486e-08
ENSG00000157014,241,1.3548059971723816,3999,False,5.344625894139336e-13,1.4880021986462227e-11
ENSG00000163050,284,1.35477847628324,4000,False,5.153584163485256e-17,1.8016249311180882e-15
ENSG00000167074,466,1.3542953781253888,4001,False,0.9255218163535002,1.0
ENSG00000135047,577,1.3537430268590593,4002,False,4.575215131379189e-07,8.867932625213581e-06
ENSG00000138768,437,1.3537197601588271,4003,False,0.07012897575405246,0.9297463085682212
ENSG00000183117,182,1.353638630881426,4004,False,2.8077403393532197e-06,5.176858038791016e-05
ENSG00000132938,137,1.353262090417916,4005,False,0.14849353115935837,1.0
ENSG00000100027,285,1.3529528403716913,4006,False,1.770995512391049e-25,1.0204149118691702e-23
